app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
994170,Statue Defender,22/02/19,Action | Indie | RPG,Action | Gore | Indie | RPG | Violent,Defend the statue from being destroyed by waves of enemies. Choose your class. Level up. Customize your hero. Earn achievements and show the world you are the number one statue defender!,windows,Family Sharing | Single-player,2.89,1.0,1.0,2 user reviews,2.0,0.5,,,False
795100,Friday the 13th: Killer Puzzle,12/04/18,Casual | Free To Play | Indie | Strategy,1980s | Action | Atmospheric | Blood | Casual | Cute | Dark Comedy | Difficult | Free to Play | Funny | Gore | Horror | Indie | Multiplayer | Puzzle | Simulation | Singleplayer | Strategy | Turn-Based Strategy | Violent,"Help legendary horror icon Jason Voorhees stalk and slay campers across 100+ puzzle levels in a hilariously off kilter puzzle game. Jason will terrorize victims from the campgrounds of Crystal Lake to the highrises of Manhattan, from supermax prisons to space stations... and beyond!",windows | mac,Family Sharing | Full controller support | In-App Purchases | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,0.0,5589.0,371.0,Very Positive,5960.0,0.937751678,,,True
405720,Perfect Universe - Play with Gravity,26/02/16,Action | Indie,4 Player Local | Action | Co-op | Comedy | Competitive | Difficult | Funny | Indie | Local Co-Op | Local Multiplayer | Minimalist | Multiplayer | Physics | Platformer | PvP | Sandbox | Singleplayer | Sports,"Perfect Universe is a collection of 9 gravity inspired games. Featuring 6 hilarious local multiplayer modes and over 70 eye-popping single player levels, this captivating universe has something for everyone.",windows,Family Sharing | Full controller support | Multi-player | Remote Play Together | Remote Play on TV | Shared/Split Screen | Single-player | Steam Achievements | Steam Leaderboards,6.99,94.0,33.0,Mostly Positive,127.0,0.74015748,,,False
353630,Oil Enterprise,20/04/16,Indie | Simulation | Strategy,Early Access | Economy | Indie | Management | Simulation | Strategy,"In Oil Enterprise, you enter the multi-million dollar business of black gold as a shrewd businessman. Accept the challenge and grow from a small-scale en-trepreneur, investing in your first oilfield, to a global oil magnate.",windows | mac | linux,Family Sharing | Multi-player | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,17.99,92.0,94.0,Mixed,186.0,0.494623656,,132.0,False
803110,Dread station,22/02/18,Action | Indie,Action | Indie,"Dread station is dark, intense First person shooter with hardcore action and beautiful graphics.",windows,Family Sharing | Single-player,0.79,11.0,11.0,Mixed,22.0,0.5,,,False
500690,Secret Santa,01/12/16,Indie | Strategy,Indie | Pixel Graphics | Stealth | Strategy,"Sneak around children, pets, and the elderly as you deliver Christmas joy. Complete the list of deliveries, and have some cookies.",windows | linux,Full controller support | Single-player | Steam Achievements | Steam Cloud,1.69,85.0,9.0,Very Positive,94.0,0.904255319,,,False
461220,Beglitched,06/10/16,Adventure | Indie,Adventure | Cute | Hacking | Indie | Match 3 | Pixel Graphics | Puzzle,"Beglitched is a game about insecurity, in our computers and ourselves.",windows | mac | linux,Family Sharing | Single-player,7.19,108.0,9.0,Very Positive,117.0,0.923076923,,,False
386770,Caladrius Blaze,11/01/17,Action,Action | Anime | Arcade | Bullet Hell | Female Protagonist | Nudity | Sexual Content | Shoot 'Em Up | Shooter,An epic tale that begins from shooting missiles! The newest work of the Caladrius series with lots of new features that exceeds the original story!,windows,Co-op | Family Sharing | Full controller support | Multi-player | Remote Play Together | Remote Play on TV | Shared/Split Screen | Single-player | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards,18.99,320.0,64.0,Very Positive,384.0,0.833333333,,301.0,False
1001430,Next Stop 3,09/03/19,Casual | Simulation | Strategy,Casual | Simulation | Strategy,"Margaret needs your help once again! You must repair the railway over 50 levels, build a sorting center and win in a billion-dollar escapade!",windows | mac,Family Sharing | Single-player,5.19,19.0,1.0,Positive,20.0,0.95,,,False
1005310,Snake vs Snake,29/03/19,Action | Casual | Indie,2D | 4 Player Local | Action | Arcade | Casual | Classic | Competitive | Cult Classic | Family Friendly | Fast-Paced | Great Soundtrack | Indie | Local Multiplayer | Multiplayer | Party | PvP | Racing | Retro | Simulation | Singleplayer,Snake vs Snake is a fast paced snake game with an insane battle mode with power-ups and much more. Inspired by old classical Snake but with a much faster arcade pace and local multiplayer support.,windows | mac | linux,Family Sharing | Full controller support | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Leaderboards,2.89,30.0,0.0,Positive,30.0,1.0,,,False
