app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
511460,Unaided: 1939,29/09/16,Action | Indie,Action | Female Protagonist | Indie | Stealth | Top-Down | Top-Down Shooter | World War II,"Unaided: 1939 is a hardcore Top-Down shooter with stealth elements, set in the year 1939 before the start of World War II. Germany has not yet attacked Poland but tensions have already risen in central Europe.",windows,Family Sharing | Single-player | Steam Achievements,6.99,10,6,Mixed,16,0.625,,,FALSE
511470,Glass Masquerade,18/11/16,Casual | Indie,2D | Atmospheric | Beautiful | Casual | Great Soundtrack | Indie | Puzzle | Relaxing | Singleplayer,Welcome to Glass Masquerade - an artistic puzzle game inspired by Art Deco &amp; stained glass artisans of the 20th century. You need to combine hidden glass pieces to unveil clocks and themes exhibited by various cultures of the world at the 'International Times Exhibition',windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,3.99,6193,197,Overwhelmingly Positive,6390,0.969170579,,5014,FALSE
511490,Malavision®: The Origin,17/10/16,Adventure | Indie,Adventure | First-Person | Gore | Horror | Indie | Survival Horror | Violent,"A politician runs away upon sued corruption acts against him were proved. He gets in a private property located in the Paraguayan Chaco. As his assistant disappears, he decides to go into his quest. What is awaiting him to live has existed only in the imagination, myth and superstition.",windows,Captions available | Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Trading Cards,3.99,36,22,Mixed,58,0.620689655,,,FALSE
511500,Nanuleu,16/11/16,Indie | Strategy,Action RTS | Base Building | Building | Casual | Colorful | Cute | Family Friendly | Indie | Isometric | Management | Minimalist | Mining | Nature | RTS | Relaxing | Resource Management | Short | Singleplayer | Strategy | Tower Defense,Nanuleu is a strategy game where you control a network of magical trees that protect the land from an invading dark force. Gather resources and grow trees to repel the invaders. Each tree has a different role to play in this battle to protect the land.,windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Leaderboards,1.99,58,12,Very Positive,70,0.828571429,,,FALSE
511540,MoonQuest,13/07/18,Action | Adventure | Indie,2D | Action | Action Roguelike | Adventure | Dungeon Crawler | Indie | Open World Survival Craft | Perma Death | Pixel Graphics | Platformer | Procedural Generation | Replay Value | Roguelike | Roguelite | Singleplayer | Survival,"A procedurally-generated adventure game! Explore unique worlds with wild forests, ice-capped mountains and ancient ruins. Talk to giant snails, seek out magical items, and forge the weapons that will help you on your journey!",windows,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Trading Cards,9.29,79,27,Mostly Positive,106,0.745283019,,,FALSE
511560,World of Golf,06/12/16,Casual | Indie | Simulation | Sports,Casual | Indie | Simulation | Sports | VR,World of Golf is a virtual reality game that allows you to play golf right at home. Grab your full set of clubs and play our 18 hole course without leaving your living room. With full swing physics you are in complete control of every shot.,windows,Family Sharing | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Tracked Controller Support | VR Only,3.99,10,8,Mixed,18,0.555555556,,,FALSE
511570,NIGHTSTAR,07/03/17,Action | Indie,1980s | Action | Arcade | Early Access | Indie | Sci-fi | Shooter | Simulation | Space | Space Sim | Third Person | Third-Person Shooter | VR,"This VR title is a unique room-scale third-person shooter. Control the Nightstar by moving your Motion Controller in space, shooting a vast variety of enemies, and avoiding obstacles and enemy fire. Play through 8 levels of non-stop action and immortalize your name on the global leaderboard!",windows,Family Sharing | Single-player | Steam Achievements | Tracked Controller Support | VR Only,6.99,57,5,Very Positive,62,0.919354839,,,FALSE
511600,Space Jones VR,11/08/16,Indie,FPS | Indie | VR,"Space Jones is a FPS VR game. Story: At an era of human space colony expansion, a bounty hunter (the player) accidently picked up a mysterious treasure named “Star Box”. Therefore, the bounty hunter has been targeted by multiple space pirates. A major war will be triggered at any time.",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,3.99,15,7,Mixed,22,0.681818182,,,FALSE
511610,Adventure Of Thieves,17/08/16,Action | Casual | Early Access | Indie,Action | Casual | Early Access | Indie,Platformer Lovers !!! Dare to accept the challenge? Player vs Player addicted? Train your skills in single player and join in PvP arena.,windows | mac,Family Sharing | In-App Purchases | Includes level editor | Multi-player | Online PvP | PvP | Single-player | Steam Achievements,0.79,3,2,5 user reviews,5,0.6,,,FALSE
511660,Beachhead 2002,01/05/17,Action | Casual,Action | Casual,"BeachHead 2002 follows on the success of BeachHead 2000 with ease to play, hard to master, non-stop 3D shooting action. Play BeachHead 2002 and relive the nostalgia of the classic arcade gaming on Windows 10 and 11!",windows,Family Sharing | Single-player,1.99,85,32,Mostly Positive,117,0.726495726,46,110,FALSE
511680,Fate/EXTELLA,25/07/17,Action,Action | Anime | Cute | Dating Sim | Fantasy | Female Protagonist | Fighting | Great Soundtrack | Hack and Slash | JRPG | Mature | Multiplayer | Musou | Nudity | RPG | Sexual Content | Singleplayer | Story Rich | Third Person | Visual Novel,"In the digital realm of SE.RA.PH, the Holy Grail War is over, but the land’s new ruler faces challenges and threats from all sides. The servants now find themselves drawing up tense and unlikely alliances, preparing for a conflict that may tear SE.RA.PH apart...or destroy it entirely.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,29.99,3873,377,Very Positive,4250,0.911294118,,3916,FALSE
511690,Duck Force,17/11/16,Action | Adventure | Casual | Indie | Simulation,Action | Action-Adventure | Adventure | Casual | Early Access | Indie | Simulation | VR,"Experience an amazing adventure in the rough stone age, where the bunny people under rule of a maniacal leader strives for the absolute power. Fly through dry deserts and rocky canyons full of challenges and evolve from a lame duck to a majestic flight artists.",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,6.99,9,1,Positive,10,0.9,,,FALSE
511700,Ship It,14/10/16,Action | Casual | Early Access | Indie,Action | Casual | Early Access | Indie | VR,"Fast-paced block stacking VR fun in a playful factory setting. Pack a box with colorful shapes, then ship it to earn your wage. Filling VR boxes is physically satisfying as you grab blocks, rotate them with you hands, and smash them home.",windows,Captions available | Family Sharing | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards | Tracked Controller Support | VR Only,6.99,13,1,Positive,14,0.928571429,,,FALSE
511740,Gal*Gun: Double Peace,27/09/16,Action | Adventure,3D | Action | Anime | Cartoony | Character Customization | Choices Matter | Controller | Conversation | Cute | Dark Humor | Dating Sim | FPS | First-Person | Funny | Multiple Endings | On-Rails Shooter | Romance | Sexual Content | Singleplayer | Surreal,"A rail shooter, with a difference, replacing bullets with pheromone shots, and enemies with giddy love-obsessed school girls. Every love letter and advancing kiss drains your energy! Repel them while upgrading your power ups and take part in outrageously lewd mini-games to find your true love!",windows,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,29.99,1818,273,Very Positive,2091,0.869440459,,1746,FALSE
511790,Retro Football Boss,12/09/16,Early Access | Indie | Simulation | Sports | Strategy,Early Access | Football (Soccer) | Indie | Management | Retro | Simulation | Sports | Strategy,Retro Football Boss is a historical football management simulation featuring the English professional leagues from 1888 to 1998 (with German leagues coming soon). This is your chance to take a trip down memory lane or right the wrongs of the past.,windows | mac,Family Sharing | Single-player,8.99,20,16,Mixed,36,0.555555556,,,FALSE
511810,CHEXS,22/09/16,Strategy,Chess | Strategy,"CHEXS is an evolution of chess, a new take on the old classic. It is a strategy game played on a hexagonal board where both sides move all of its pieces within a single turn, then all movements are solved simultaneusly.",windows | mac,Family Sharing | Multi-player | Online PvP | PvP | Single-player,4.99,8,6,Mixed,14,0.571428571,,,FALSE
511820,Le Havre: The Inland Port,29/08/16,Casual | Indie | Strategy,Board Game | Casual | Indie | Strategy,Build a prosperous port in Uwe Rosenberg’s award winning two-player board game!,windows | mac | linux,Cross-Platform Multiplayer | Family Sharing | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Turn Notifications,5.19,33,27,Mixed,60,0.55,,,FALSE
511920,Reproduction Man,10/01/17,Indie,2D | Indie | Puzzle,"Reproduction Man is a 2D puzzler where you help some very simple-minded sperm get to the egg. This cult classic of the Windows shareware era was brought back for its 20th anniversary with all-new graphics, animation and sound. Its outward cuteness belies some very tough puzzles.",windows | mac | linux,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud,1.59,2,2,4 user reviews,4,0.5,,,FALSE
512000,Kite,07/03/18,Action | Adventure | Casual | Indie | RPG,Action | Adventure | Arcade | Casual | Crafting | Indie | Pixel Graphics | RPG | Retro | Twin Stick Shooter,Fight to regain control of secret weapons base Arch City and rescue the scientists trapped inside. Overcome rogue defense systems and discover the corruption's source. Equip your Human Operated Remote Droid - H.O.R.D. - with technology reclaimed from battle and build the ultimate soldier.,windows,Captions available | Family Sharing | Full controller support | Single-player | Steam Achievements,6.99,25,2,Positive,27,0.925925926,,,FALSE
512020,Box Maze,03/03/17,Action | Adventure | Casual | Indie | Strategy,Action | Addictive | Adventure | Casual | Controller | Indie | Multiplayer | Strategy,"Jump into the life of Cubert, and help him reach his true love as you find your way through unique levels without being destroyed by your enemies as well as other obstacles, encounter new enemies and bosses as you climb the levels, collect cupcakes for your love along the way as you find hidden secrets.",windows,Co-op | Family Sharing | Multi-player | Partial Controller Support | Remote Play Together | Shared/Split Screen | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Trading Cards,0.79,190,70,Mostly Positive,260,0.730769231,,199,FALSE
512060,Stay! Stay! Democratic People's Republic of Korea!,11/05/17,Adventure | Indie | RPG,Adventure | Anime | Comedy | Dating Sim | Gore | Horror | Indie | Mature | Memes | Nudity | Parody | Psychological Horror | RPG | Sexual Content | Story Rich | Visual Novel,"Try and navigate your way through one of the world's most tightly controlled dictatorships, with two cute soldiers by your side. Avoid getting shot, executed, black-bagged, or tried for treason as you explore Pyongyang's most famous tourist attractions.",windows | mac | linux,Captions available | Family Sharing | Single-player | Steam Trading Cards,6.99,534,34,Very Positive,568,0.940140845,,491,FALSE
512070,Hue Defense,06/07/18,Indie | RPG | Strategy,Alternate History | Cartoony | Casual | Difficult | Fantasy | Indie | Political | RPG | Singleplayer | Strategy | Stylized | Tower Defense,"With stylized graphics, Hue defense is a game based on real life events, when you are called to fight against the worst kind of enemy, the politicians and their supporters. Its time to defend the nation!",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,2.09,11,10,Mixed,21,0.523809524,,,FALSE
512080,Fancy Skiing VR,09/08/16,Adventure | Sports,Adventure | Sports | VR,"Fancy Skiing is developed by HashVR Studio built with the Unity Engine.The game's structure is based on real skiing that players use the handles just as ski poles to get power and lean left or right to control the direction, which brings players a strong immersion.",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,6.99,173,68,Mostly Positive,241,0.717842324,,218,FALSE
512090,Tank Defense Division,09/09/16,Action | Indie | Strategy,Action | Co-op | Co-op Campaign | Indie | Multiplayer | Online Co-Op | Strategy,"Tank Defense Division is an arcade-like strategy game. In which players battle foreign tanks to test their own mettle. The game coming with both a single player campaign and coop. Along with a diverse selection of Levels, Enemies, and Game modes to Explore, Battle, Build upon, and Share.",windows,Co-op | Family Sharing | Includes level editor | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Achievements,6.99,2,3,5 user reviews,5,0.4,,,FALSE
512110,Cosmos Crash VR,22/12/16,Casual | Indie,Casual | Early Access | Indie | Shooter | VR,The first person shooting &amp; puzzle VR game.,windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,5.79,27,5,Positive,32,0.84375,,,FALSE
512120,Nakiti Generations,14/12/17,Action | Adventure | Early Access | Indie,Action | Adventure | Early Access | Female Protagonist | Indie | Metroidvania,2D action adventure game set in the far future on a mysterious abandoned planet with yourself as the only survivor.,windows,Family Sharing | Partial Controller Support | Single-player,4.99,17,14,Mixed,31,0.548387097,,,FALSE
512150,Swordlord,23/01/17,Action | Indie,2D | 2D Fighter | Action | Indie | Multiple Endings | Physics | Retro | Swordplay,"Swing the sharp end of your pixelated weapon into your enemies! Use momentum, your body and your wits to slay your enemies!",windows,Family Sharing | Single-player,0.79,40,1,Positive,41,0.975609756,,,FALSE
512160,Volleying,15/05/18,Casual | Indie | Sports,3D | Arcade | Casual | Character Customization | Co-op | Cute | Family Friendly | Funny | Indie | Local Co-Op | Local Multiplayer | Minimalist | Multiplayer | Online Co-Op | Physics | Realistic | Sports | Third Person | Trading Card Game | eSports,"Tired of sports games in which the computer doesn’t respect your commands? As a physics-based game, Volleying gives the players more control over their moves, as well as delivers unique matches each round. Invite your friends over or play remotely and enjoy this predictably unpredictable experience!",windows | linux,Co-op | Family Sharing | Full controller support | Multi-player | PvP | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Trading Cards,0.79,263,106,Mostly Positive,369,0.712737127,,328,FALSE
512170,the research facility NO.507,30/11/16,Casual | Early Access | Indie | RPG,Casual | Early Access | Indie | RPG,"Take out your compass to find the tombs hidden deeply in the forest,LinHai Snowland and Gobi desert by your knowledge.Guns are your best friends.The rile,shot gun,machine gun with different swords can help you to defend various of enemies.",windows,Family Sharing | Single-player | Steam Achievements,2.79,47,39,Mixed,86,0.546511628,,,FALSE
512180,Nightshade／百花百狼,11/04/17,Adventure,Adventure | Anime | Dating Sim | Female Protagonist | Great Soundtrack | Ninja | Otome | Romance | Story Rich | Violent | Visual Novel,A romance visual novel game made in collaboration with D3P and Red Entertainment.Character design and illustrations are by the popular illustrator Teita. The romance revolves around Ninjas who have lived through the Sengoku Period. This game has published in 2016 as PS Vita in Japan.,windows,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,26.99,691,27,Overwhelmingly Positive,718,0.962395543,,652,FALSE
512220,Trickster VR: Co-op Dungeon Crawler,15/01/19,Action | Adventure | Indie,Action | Action RPG | Adventure | Archery | Co-op | Dungeon Crawler | Indie | Online Co-Op | Procedural Generation | VR,"A procedurally generated fantasy adventure, starring floating islands, epic loot and a horde of orcs! Try your skills against orcish combat expertise, ancient magic and ragtag airships!",windows,Co-op | Family Sharing | Multi-player | Online Co-op | Online PvP | PvP | Single-player | Steam Achievements | Tracked Controller Support | VR Only,9.99,390,67,Very Positive,457,0.853391685,,430,FALSE
512230,Sally's Law,24/08/16,Casual | Indie,Casual | Indie | Platformer | Puzzle,"Follow along with Sally, an extraordinarily lucky girl for whom nothing can stand in her way, as she journeys home to see her critically-ill father in this indie award-winning puzzle-platformer! Could Sally's luck be a mere coincidence?",windows | mac,Family Sharing | Full controller support | Remote Play on TV | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,2.79,190,24,Very Positive,214,0.887850467,,179,FALSE
512240,Duckpocalypse,22/08/16,Action | Casual | Indie,Action | Arcade | Casual | Indie | VR,"In the future, intelligent robot ducks have become smarter than humans, they took our jobs, and took control of our world! You can't cope with being second in the food chain, so this is how your duck hunt starts.",windows,Family Sharing | Single-player | Steam Achievements | Tracked Controller Support | VR Only,1.99,47,6,Very Positive,53,0.886792453,,,FALSE
512250,Oh...Sir!! The Insult Simulator,25/10/16,Indie | Simulation,2D | Casual | Comedy | Fighting | Funny | Great Soundtrack | Indie | Local Multiplayer | Multiplayer | Pixel Graphics | Simulation | Singleplayer | Strategy | Turn-Based,"A Hilarious Insult-‘em up in which players must verbally take-out their friends and family in different game modes. Assemble witty insults using different word strings, and employ combos, criticals, continuations and more to battle your opponents both offline and online across multiple devices.",windows | mac | linux,Cross-Platform Multiplayer | Family Sharing | Multi-player | Remote Play Together | Shared/Split Screen | Single-player | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards,1.59,3342,332,Very Positive,3674,0.909635275,64,3160,FALSE
512260,Avalon Legends Solitaire 2,04/10/16,Casual | Indie,Card Game | Casual | Indie | Solitaire,Harness the power of the cards as you travel across Avalon through 300 meticulously crafted levels of engaging solitaire to collect the resources you need to restore the kingdom to glory.,windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,6.99,52,6,Very Positive,58,0.896551724,,,FALSE
512270,Home - A VR Spacewalk,30/11/17,Action | Adventure,Action | Adventure | Space | VR,"Home puts you at the center of the story, taking you on an emotional and personal journey while delivering beautiful, heart-stopping, and memorable moments.",windows,Single-player | Tracked Controller Support | VR Only,0,285,120,Mostly Positive,405,0.703703704,,,TRUE
512300,Unbox: Newbie's Adventure,05/09/16,Action | Adventure | Indie,3D Platformer | 4 Player Local | Action | Adventure | Collectathon | Comedy | Cute | Funny | Indie | Local Multiplayer | Multiplayer | Open World | Platformer | Singleplayer,"Unbox: Newbie's Adventure is a 90s style 3D platformer about the ultimate postal service, self-delivering cardboard boxes! Unbox: Newbie's Adventure has giant worlds full of challenges, collectibles and boxy boss battles!",windows,Family Sharing | Full controller support | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,14.99,506,103,Very Positive,609,0.830870279,68,281,FALSE
512370,Hero Boy,31/10/16,Indie,2D | Beat 'em up | Cartoony | Horror | Indie | Psychological Horror | Singleplayer | Zombies,"Hero Boy is a 2D horror/brawler set in the notebook of an 8 year old boy during a zombie outbreak. Fight through hordes of enemies, imaginary and real, to face your fears and protect your family!",windows | mac | linux,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Trading Cards,3.99,5,0,5 user reviews,5,1,,,FALSE
512400,Multiscreens,17/08/16,Early Access | Utilities,Early Access | Utilities | VR,A program in VR that lets you have as many virtual monitors as you want.,windows,Partial Controller Support | VR Only,6.99,2,9,Negative,11,0.181818182,,,FALSE
512410,69 Ways to Kill a Zombie,08/06/17,Action | Adventure | Casual | Indie | Simulation,3D Fighter | Action | Adventure | Arcade | Arena Shooter | FPS | Fighting | First-Person | Horror | Illuminati | Indie | On-Rails Shooter | Pixel Graphics | Point & Click | Shooter | Simulation | Survival Horror | VR | Voxel | Zombies,"Experience the innovative &quot;LOCO&quot; motion VR movement system to grind through hordes of physics-based zombies! Weapons? We give you over 60 tools to unleash Your creativity - guns, explosives, traps, swords, bows, spears! A true first peek into the future of VR movement.",windows,Family Sharing | Single-player | Steam Trading Cards | Tracked Controller Support | VR Only,14.99,55,38,Mixed,93,0.591397849,,,FALSE
512420,Wave Magic VR,29/12/16,Action | Early Access | Indie | RPG,Action | Early Access | Indie | RPG | VR,"Be a mage in virtual reality. Learn and cast powerful magic spells to fight off the golems, an army of mindless creatures left behind from the battles of the past. Fight with a variety of control schemes including: Vive Wands and Leap Motion.",windows,Family Sharing | Single-player | Steam Trading Cards | Tracked Controller Support | VR Only,4.79,15,8,Mixed,23,0.652173913,,,FALSE
512430,Make America Great Again,15/09/16,Action | Casual | Indie | Strategy,Action | Casual | Indie | Memes | Political | Politics | Post-apocalyptic | Psychological Horror | Strategy,"Make America Great Again, is a different kind of game, a 2D indie game, that mixes pixel art with digital painting. It takes a particular skill player to defeat ISIS. To save America, its president assumes the front line and goes in person to defeat the terrorist that threaten the devastated lands of Middle East, spreading terror at the...",windows,Family Sharing | Single-player,1.99,26,37,Mixed,63,0.412698413,,,FALSE
512460,Drunk On Nectar - The Nature Simulator,16/11/16,Action | Adventure | Early Access | Indie | Simulation,Action | Adventure | Atmospheric | Colorful | Early Access | Education | Experimental | Family Friendly | Great Soundtrack | Indie | Nature | Open World | Realistic | Relaxing | Sandbox | Science | Simulation | Singleplayer | Stylized | Survival,"Experience Nature, Science, Beauty &amp; Life. DoN is a rich medley of Survival &amp; Animal Lifecycles, aspiring to be the greatest natural world experience that gaming has ever seen! Featuring the Monarch Butterfly, Jumping Spider, Praying Mantis and so many other species!",windows | linux,Family Sharing | Partial Controller Support | Single-player | Steam Leaderboards,10.99,219,24,Very Positive,243,0.901234568,,222,FALSE
512470,The Pirate: Caribbean Hunt,24/08/16,Action | Adventure | Free To Play | Indie | Simulation | Strategy,6DOF | Action | Adventure | Atmospheric | Choices Matter | Choose Your Own Adventure | Economy | Exploration | Free to Play | Historical | Indie | Multiplayer | Naval | Naval Combat | Open World | Pirates | Sailing | Simulation | Singleplayer | Strategy,"Hail to the Captain! Sail into the heart of the Caribbean in the Age of Piracy - the time of black flags and white skulls, blue waves and golden opportunities. Hoist the Jolly Roger and grab the steering wheel to sail through battles and raids, ransoms and treasures, to become the Crimson King of the Antilles!",windows | mac | linux,Co-op | Cross-Platform Multiplayer | In-App Purchases | Multi-player | Online Co-op | Online PvP | PvP | Single-player | Steam Cloud,0,3562,772,Very Positive,4334,0.821873558,,104,TRUE
512490,Zombie Estate 2,13/01/17,Action | Indie,4 Player Local | Action | Co-op | Indie | Local Co-Op | Multiplayer | Pixel Graphics | Shooter | Zombies,"One of the highest rated Xbox Indie Games is now available for PC! How long can you survive in this online co-op wave based shooter? Featuring 35 characters, over 100 weapons, 30 stat-boosting hats, and 6 levels, Zombie Estate 2 is a frantically fun experience to share with friends!",windows,Co-op | Family Sharing | Full controller support | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player,3.99,628,21,Overwhelmingly Positive,649,0.967642527,,546,FALSE
512550,Cursed West,09/09/16,Action | Adventure | Indie,2.5D | Action | Adventure | Arcade | Indie | Platformer | Shooter | Western,"Cursed West contains the spirit of Glories of the past, Holding aspects such as Difficulty and Mechanics. Adding more modern visuals in both, levels with traditional 2d gameplay, as in the 3d levels",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Trading Cards,1.69,76,28,Mostly Positive,104,0.730769231,,,FALSE
512560,HoCWar,29/12/16,Free To Play | Strategy,Card Game | Co-op | Early Access | Free to Play | Indie | Multiplayer | Singleplayer | Strategy | Trading Card Game | World War II,Immerse yorself into the harsh world of ruthless card battles!,windows,Multi-player | Online PvP | PvP | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards,0,74,57,Mixed,131,0.564885496,,,TRUE
512640,Final Quest,17/08/16,Indie | RPG,Indie | RPG | RPGMaker,"A time of change is coming. One small boy, the last of a long line of Gem Warriors, will soon discover the true power of his heritage. In so doing, he will embark upon a Final quest to free the people and to find his long lost father.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Trading Cards,0.79,86,103,Mixed,189,0.455026455,,,FALSE
512680,Pan-Dimensional Conga Combat,16/02/18,Action | Casual | Indie,Action | Casual | Indie,"Developed in a top secret lab over the course of the past eighteen months, RGCD.DEV's Pan-Dimensional Conga Combat is a rhythm-synchronised, old-school, score-chasing arcade game that plays like some alien coin-op from another dimension.",windows,Family Sharing | Full controller support | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Stats | Steam Achievements | Steam Leaderboards,3.99,14,0,Positive,14,1,,,FALSE
512700,Duckles: the Jigsaw Witch,20/12/16,Action | Adventure | Indie,2D | Action | Adventure | Indie | Metroidvania,"Lured by a vengeful spirit of a defeated witch, our 16-bit hero, and his friends, find themselves trapped on a mysterious island full of deadly sorceresses! What heinous plans does this gruesome Witch have for him? And what is the true origin of the island?",windows,Co-op | Family Sharing | Partial Controller Support | Single-player | Steam Trading Cards,2.89,8,17,Mostly Negative,25,0.32,,,FALSE
512740,Flat Path,24/08/16,Casual | Indie,2D | Arcade | Casual | Colorful | Controller | Great Soundtrack | Indie | Minimalist | Puzzle | Relaxing | Replay Value | Singleplayer,Relaxing puzzle game in a minimal style.,windows | mac | linux,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,0.79,75,9,Very Positive,84,0.892857143,,,FALSE
512750,One Giant Leap,22/08/16,Action | Adventure | Racing,Action | Adventure | Racing | VR,Fly across the moon in VR with a motion-controlled jetpack,windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,2.79,15,1,Positive,16,0.9375,,,FALSE
512770,IACTURA,25/08/16,Action | Indie,2D | Action | Indie | Multiplayer | Shoot 'Em Up | Shooter | Singleplayer,It is your job to save the planet from its decay. Only you can prevent an extraterrestrial species from taking over all of humankind. How? By shooting them back to where they belong - into the depths of hell of course!,windows,Co-op | Family Sharing | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,0.79,28,11,Mostly Positive,39,0.717948718,,,FALSE
512790,Quern - Undying Thoughts,28/11/16,Adventure,3D | Adventure | Atmospheric | Cinematic | Drama | Exploration | First-Person | Investigation | Mystery | Narration | Open World | Point & Click | Puzzle | Relaxing | Singleplayer | Soundtrack | Steampunk | Story Rich | Surreal | Walking Simulator,"Discover the truth about Quern’s past, unfold the mysteries of its present, and be the explorer who shapes its future. Quern introduces reusable puzzle mechanics to the classic genre, making the player think about the game as a whole, and not just as a series of individual challenges.",windows | mac | linux,Captions available | Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,18.99,3115,285,Very Positive,3400,0.916176471,83,3154,FALSE
512830,Zombie Trigger,01/08/16,Adventure | Casual | Early Access,Adventure | Casual | Early Access | VR,"is a VR first person shooting game, it supports both Oculus and HTC Vive. In the game you will play as an agent in a Japanese Temple to escape the siege of zombies. The game provide 10 levels，2 different game modes，2 challenging bosse. What is worth mentioning is you can use your helmet to dodge some special attack.",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,1.99,3,6,9 user reviews,9,0.333333333,,,FALSE
512900,Streets of Rogue,10/03/17,Action | Adventure | Indie | RPG,2D | Action | Action Roguelike | Adventure | Co-op | Funny | Gore | Great Soundtrack | Immersive Sim | Indie | Local Co-Op | Multiplayer | Online Co-Op | Pixel Graphics | Procedural Generation | RPG | Roguelike | Roguelite | Stealth | Violent,"Fight, sneak, and hack your way through randomly generated cities. It's like Nuclear Throne meets Deus Ex, mixed with the anarchy of GTA. Rogue-lite meets immersive sim, and goes completely insane.",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | Includes level editor | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Remote Play on Phone | Remote Play on TV | Remote Play on Tablet | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,10.99,20402,822,Overwhelmingly Positive,21224,0.96127026,,15834,FALSE
512920,Trigger Time,15/05/17,Action | Indie,2D | Action | Arcade | Fast-Paced | Free to Play | Indie | Physics | Sci-fi | Shoot 'Em Up | Shooter | Top-Down Shooter,"Trigger Time is a story-driven, top-down Shoot 'em up with a fun gravity gun and physics puzzles to solve. Blast your way through 9 levels filled with enemies, hazards and bizarre bosses. Along the way you'll take control of vehicles, pick up weapons, items and boosters.",windows | linux,Full controller support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,0,26,7,Mostly Positive,33,0.787878788,,,TRUE
513000,KUBOOM,07/10/16,Action | Adventure | Free To Play | Indie | Massively Multiplayer,Action | Adventure | Casual | FPS | First-Person | Free to Play | Funny | Gore | Horror | Indie | Massively Multiplayer | Memes | Multiplayer | Open World | Parkour | Pixel Graphics | Psychological Horror | Shooter | Singleplayer | Survival,Cross-platform hurricane online 3D Shooter,windows,Co-op | Cross-Platform Multiplayer | In-App Purchases | MMO | Multi-player | Online Co-op | Online PvP | PvP | Steam Trading Cards,0,2258,1480,Mixed,3738,0.604066346,,106,TRUE
